Id,twitter,polarity,aspect1,aspect2,aspect3,aspect4
251,"prestem atenção na discrepância do custo de hospital de campanha do governo federal e outro de santa catarina. tenham por pressuposto que esses hospitais são instalações provisórias, e serão desmontados depois do #coronavírus. https://t.co/fzuwbjsm4r",-1,hospital_de_campanha,governo_federal,santa_catarina,none
252,"q os defensores da oms têm a dizer agora? os médicos da oms sabiam q o coronavírus era transmissível entre humanos, mas não repassaram a informação ao mundo nem mesmo como orientação. simplesmente ignoraram e adotaram o discurso de q não era transmissível. https://t.co/jlgw2sb8fd",-1,oms,médicos,none,none
253,qual foi pateta que garantiu que o vírus já estava indo embora?https://t.co/bkw7efrdyh,-1,vírus,none,none,none
254,"qualquer um com um mínimo de experiência gerencial sabe que grandes e estratégicas decisões como essa, em relação ao enfrentamento do coronavírus, nunca são simples de tomar e estão sujeitas às deficiências humanas. e como…leia mais em: https://t.co/ocjvdlg44x",-1,enfrentamento_do_coronavírus,none,none,none
255,"quando a história do coronavirus for contada, chamará a atenção do mundo o gesto desumano dos eua de sair da oms no meio da hecatombe.",-1,história_do_coronavírus,oms,eua,none
256,quando começas a tossir sangue mas o sintoma do coronavírus é tosse seca https://t.co/fpwutofllu,-1,sintoma_do_coronavírus,tosse_seca,none,none
257,"quarentena prolongada custará mais vidas, afirma o presidente da agência espacial israelense. mas o coronavírus adverte: fique em casa! tá dando certo! todo mundo ficando maluco, doente, infeliz e sem dinheiro, enfim, populações esfaceladas e prontinhas p/ as próximas epidemias!",-1,quarentena_prolongada,none,none,none
258,"quem poderia prever que chegaria o dia em que um governador autoritário, chamado wilson witzel, proibiria os cariocas de frequentarem as praias, as missas, os cultos, o maracanã, as praças e os bares? o coronavírus está sendo usado para matar algo fundamental: a nossa liberdade.",-1,wilson_witzel ,none,none,none
259,quem vai assumir a culpa da lambança? cadê os médicos de live e twitter? ===&gt,-1,médicos,none,none,none
260,"quer dizer que o witzel pegou o coronavírus..na moral, só dá pra confiar se isso realmente é verdade se ele mostrar o exame..esse fulano já mentiu tanto que uma mentira a mais ou a menos não vai fazer diferença..porquê ele falaria a verdade agora?e logo no dia da carreata..",-1,witzel,exame,none,none
261,rapaz ainda é investigado por divulgar notícias falsas em grupos de whatsapp. #odia https://t.co/oe20rfrwc3,-1,notícias_falsas,none,none,none
262,"recebi, hoje, vários casos de negativistas que morreram infectados por coronavírus. gente que desdenhava desta epidemia. fiquei pensativo: como erramos tanto na educação brasileira para não combater tanta ignorância? vou escrever algo a respeito amanhã",-1,infectados,epidemia,combater_a_ignorância,none
263,"recorde de registros de óbitos por “pneumonia” no brasil. atestados de óbito estão sendo dados às famílias dos mortos, como “pneumonia”. mas profissionais de saúde garantem ter sido por covid-19. são muitos + mortos por coronavírus do q dizem.quem está por trás desse engodo?",-1,óbitos,brasil,profissionais_da_saúde,Covid-19
264,"resolvi fazer um fio para juntar todos os #oportunistascovid num só lugar. enquanto o brasil já tem 23.430 infectados por #coronavirus e 1328 mortos, essas pessoas e empresas estão querendo lucrar com a crise. você tem exemplos? cola aqui!!! 👇 eu começo (+)",-1,infectados,mortos,crise,none
265,resultados preliminares apontaram riscos à vida dos pacientes que receberam altas doses de cloroquina https://t.co/wkv9sluogf #coronavírus,-1,pacientes,cloroquina,none,none
266,"revista veja conseguiu áudio novo do queiroz, principal nome do esquema da rachadinha dos bolsonaro. ele fala sobre o coronavírus e agradece com entusiasmo a um amigo misterioroso. “eternamente grato”, inclusive pelos préstimos às filhas. quem será? confira o áudio. https://t.co/8xleapavao",-1,esquema_d_rachadinha_dos_bolsonaro,none,none,none
267,roraima tem 39 militares da operação acolhida infectados com coronavírus https://t.co/2kml144wrc,-1,roraima,infectados,none,none
268,"secretário de saúde do ceará prevê 250 mortes por dia em fortaleza a partir de maio.diz q o sistema de saúde já calapsou e com o isso a nossa taxa de mortalidade deve saltar de 5,35 pra 10%só temos 5 dias de estoque de epis para profissionais de saúdehttps://t.co/75efyabo7f",-1,secretário_da_saúde,mortes,sistema_de_saúde,taxa_de_mortalidade
269,"segundo o líder militar americano o peso da evidência aponta pra origem natural do coronavírus: https://t.co/88eyecrllk o que não quer dizer que vai ser possível saber sua origem, com a china restringindo pesquisa e publicação sobre isso: https://t.co/f7qxswwnl8",-1,líder_militar_americano,origem_natural_do_cornavírus,china,none
270,"seja, inclusive, decisiva para reverter o cenário apocalíptico previsto para as próximas semanas e mudar o curso deste rio.o fato é que, desde o começo, o coronavírus foi usado politicamente. portanto, para muitos agentes políticos (tanto os que militam em partidos, quanto os",-1,coronavírus_foi_usado_politicamente,none,none,none
271,"sem aulas presenciais por conta da pandemia do coronavírus, estudantes que não têm internet em casa estão sem acesso a videoaulas. e, com o enem mantido para novembro, muitos veem desigualdade na preparação para as provas. leia a reportagem ➜ https://t.co/rvl93lzkas https://t.co/gfq4qq8bs7",-1,sem_aulas_presenciais,none,none,none
272,só mesmo o corona p conseguir liberar a fab das garras de maia antes com uma média de uma viagem a cada 2 dias. hoje completa 1 mês sem usar jatinhos mas não podemos subestimar o poder de maia em sangrar os cofres do paíshttps://t.co/xo7ewa7yui,-1,corona,none,none,none
273,"só um delírio meu aí na casa de vocês também passou um áudio de um cara falando atenção pelotas, não vamos desistir por números trágicos que ocorreram em outros países, quase 40 mil pessoas já morreram contaminadas pelo coronavirus para isso nao acontecer aqui é preciso...?",-1,contaminados,none,none,none
274,"sobre o debate da letalidade do h1n1 x coronavírus apresento a revisão mais consistente de trabalhos científicos publicados sobre o assunto, mostrando que a letalidade do h1n1 pode ser muito maior do que admite a oms. https://t.co/ued5t9w9qr",-1,h1n1,oms,none,none
275,"sp luta também contra um vírus tão letal quanto o corona: o feminicídio em tempos de quarentena da pandemia. de 13 de abril até hoje 16 mulheres foram assassinadas. no acumulado do ano são 55 vítimas, dentro de suas próprias casas. uma vergonha nacional. https://t.co/8cubab0odz",-1,sp,vírus,feminicídio,quarentena_da_pandemia
276,sp: 15% dos internados por coronavírus não sobrevivem à doença. https://t.co/qjqdwlz9x1,-1,internado,none,none,none
277,sua arminha não mata coronavírus. Seu ódio não constrói uma sociedade melhor. sua ignorância faz com que a saúde da coletividade seja posta em risco. seu voto colocou no poder milicianos a serviço do capital. nossas vidas estão sob ameaça!,-1,saúde,none,none,none
278,"tem algo muito errado em pernambuco! um, em cada 3 infectados por coronavírus é profissional da saúde.o n° de infectados no estado é um dos mais altos do país, mesmo com tudo fechado, prova de que quarentena horizontal não funciona. ou será que falta epi’s nos hospitais? https://t.co/wzj28bgdbc",-1,infectados,quarentena_horizontal,hospitais,none
279,todo mundo sabe q a hidroxicloroquina ajudou a recuperar numerosos infectados pelo coronavirus. alguém aí sabe de algum infectado que tenha morrido em consequência de efeitos colaterais do uso correto do medicamento?,-1,hidroxicloroquina,infectados,efeitos_colaterais,none
280,Por que faltam recursos para respiradores e EPIs nos hospitais?  Relatório lançado hoje conclui que as medidas de austeridade implementadas desde 2015 pelo gov. federal  deixaram o Brasil “com baixa imunidade” para enfrentar a pandemia da Covid-19.\n\nBaixe! https://t.co/QywY7R8K4v https://t.co/j2G3XZTwuG',-1,respiradores,EPIs,medidas_de_austeridade,brasil
281,um biólogo-cientista-pesquisador que outro dia previu um milhão de mortos por coronavírus no brasil agora tá cravando que a quarentena vai até 2022. apaporra!,-1,mortos,brasil,none,none
282,"um dos momentos mais impactantes da pandemia, para mim, foi quando hospitais superlotados começaram a despachar de trem pacientes em coma para outras regiões da frança, onde ainda havia leitos. o monde fez um registro fotográfico desses traslados. https://t.co/vmzf4ypn7g",-1,pandemia,hospitais,pacientes_em_coma,leitos
283,um estudo feito no amazonas apontou fortes efeitos colaterais causados por altas doses de cloroquina para tratamento do coronavírus. a pesquisa foi interrompida por questão de segurança. #borabrasil #bandjornalismo https://t.co/9hompzav4z,-1,efeitos_colaterais,cloroquina,tratamento,none
284,"uma pesquisa de opinião pública nacional divulgada pelo instituto paraná pesquisas indica que a população brasileira acredita que o presidente, @jairbolsonaro, não está gerindo a crise do coronavírus de forma adequada.🤔o que você acha?#euapoiobolsonaro #bolsonarotemrazao",-1,jair_bolsonaro,crise_do_coronavírus,none,none
285,urgente: o presidente americano @realdonaldtrump instruiu sua administração a suspender o financiamento da oms (@who) enquanto os eua investigam a organização por grave improbidade e acobertamento da disseminação do coronavírus!atitude corretíssima! 🇧🇷🤝🇺🇸,-1,presidente_americano,finacinaciamento_da_oms,none,none
286,"veja, às 8h30, no #bomdiabrasil: o brasil teve o maior número de mortes pelo novo coronavírus em 24 horas: mais de 200. a pandemia fez vítimas em todos os estados. em são paulo, o número de pacientes internados pela covid-19 bateu recorde. https://t.co/zaw0gk3hox",-1,mortes,pandemia,vítimas_em_todos_os_estados,pacientes_internados
287,"vejam que interessante. confirmando o que repetimos sem parar : estudo israelense sugere que lockdown (bloqueio) não afeta ciclo do coronavírus, diz presidente da agência espacial israelense https://t.co/z8npnkvavl",-1,lockdown,estudo_israelense,ciclo_do_coronavírus,none
288,"vítima de covid-19, homem era contra isolamento e não acreditava em coronavírus - expresso am ! mais um pra conta do mito , esse gado foi acreditar no que o mito dele falou e se ferrou ! https://t.co/jqgbzxixut",-1,vítima,isolamento,none,none
289,vivi para ver brasileiro fazendo meme sobre o coronavirus e sua pouca letalidade. seria legal se não tivéssemos tantos mortos. ontem mais de 200. somos um povo sem noção nenhuma...,-1,letalidade,mortos,none,none
290,"vocês pediram mais detalhes, certo? veja aí o novo formato de boletim sobre casos de coronavírus cidade! com número de recuperados e outros dados sobre contágio do coronavírus em maringá #rt https://t.co/yjm8gdb5qv",-1,casos_de_coronavírus,número_de_recuperados,contágio_do_coronavírus,maringá
291,"voltar com o futebol no epicentro da pandemia do coronavírus no país, é desumanizar um esporte que precisa de centenas de pessoas para que uma única partida aconteça. #pressfut #acasadofutebolhttps://t.co/b9vkcdipks",-1,futebol_na_pandemia,epicentro_da_pandemia,none,none
292,"weintraub, fora dos holofotes na crise do coronavírus, ganhou um pouco de luz hoje: a pgr pede que ele seja investigado no stf por crime de racismo contra os chineses. https://t.co/7hju3meihg",-1,crime_de_racismo_contra_chineses,none,none,none
293,"youtuber é indiciado por divulgar notícias falsas e receitas caseiras com promessa de proteção contra o coronavírus, diz polícia https://t.co/3gjvg5eory #g1 https://t.co/gchetoidf7",-1,notícias_falsas,proteção_contra_coronavírus,none,none
294,"Fico muito triste ao ler que já são 15 motoristas de ônibus da cidade de SP que morreram pela covid-19, sem que governo e empresas dessem a proteção necessária. Já os fascistas fazem carreata pedindo a volta ao trabalho de seus peões para seguir acumulando lucros sobre cadáveres'",-1,Covid-19,governo,facistas,acumulando_lucros_sobre_cadáveres
295,"bolsonaro abraça os eleitores, dá a mão pras pessoas, vai na padaria, vai na farmacia: 3 testes negativos pro coronavírus.  wilson witzel quarentena, lockdown, isolamento total, máscara, álcool em gel: pegou coronavírus . Parece que o jogo virou, queridinho!",-1,bolsonaro,testes_negativos,quarentena,lockdown
296,"meu deus eu vejo cada comentário no facebook em questão do covid-19, gente sério o pessoal só vai começar a se importar quando se alguém da família pq olha gente é um comentário mais ridículo que o outro",-1,Covid-19,none,none,none
297,"Curioso. Recebo críticas por prever menos mortes d Covid-19 e nada falam daqueles q fizeram previsões catastróficas como @oatila, 1 milhão de mortos e @TheInterceptBr, 440 mil! Numero exato sempre é difícil, mas minha margem d erro será infinitamente menor q a deles. https://t.co/YDmvQnt52y'}",-1,mortes_de_covid-19,none,none,none
298,"A SITUAÇÃO É GRAVE!🔴 Hj no Brasil temos 4.543 vítimas da Covid-19. A China está com 4.642, ou seja, em 24 hs podemos ultrapassar o nº de mortes da China. Na próxima quarta, vamos ouvir o ministro Teich sobre a paralisia que vivemos em relação a testes,  EPI's e respiradores. https://t.co/CPu0NWoqXR",-1,vítimas,china,mortes,testes
299,Grafites de Banksy sobre coronavírus são removidos do metrô de Londres https://t.co/6YewWI6wn2,-1,,,,
300,ONU alerta que 265 milhões de pessoas correm o risco de morrerem à fome https://t.co/y2FYpedbyf,-1,,,,
